element,id,geometry,leisure,name,seamark:harbour:category,seamark:type,source,wheelchair,check_date,sport,addr:city,addr:housenumber,addr:postcode,addr:street,phone,source:date,surface,natural,leaf_cycle,leaf_type,covered,fee,indoor,fixme,alt_name,highway,lit,landuse,loc_ref,access,shade,name:etymology:wikidata,wikidata,website,layer,check_date:opening_hours,dog,opening_hours,wetland,note,operator,operator:wikidata,wikipedia,construction,bicycle,tracktype,hoops,water,landcover,garden:type,genus,species,charge,email,official_name,old_name,tourism,wikimedia_commons,description,start_date,source:name,barrier,level,levels,access:conditional,foot:conditional,seasonal,vehicle,foot,residential,disused:highway,heritage,heritage:operator,ref:rce,horse,trail_visibility,bridge,motor_vehicle,check_date:surface,intermittent,ele,area,canoe,barrier:material,historic,ref:heritage,service,maxweight:signed,opening_date,usage,informal,building:levels,building:part,type,name:en,name:nl
way,137593706,"POLYGON ((4.3782053 52.0182588, 4.3784671 52.0179916, 4.3784359 52.0179793, 4.3781649 52.0182429, 4.3782053 52.0182588))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137594909,"POLYGON ((4.3985828 51.9792083, 4.3987536 51.9792372, 4.4009132 51.9796035, 4.401115 51.9796389, 4.4013034 51.9796734, 4.4013648 51.9796772, 4.4013839 51.9796609, 4.4014022 51.9795804, 4.4014421 51.9794865, 4.4014882 51.9793847, 4.4015122 51.979311, 4.4015035 51.9792987, 4.4014888 51.9792905, 4.4012195 51.9792413, 4.4009268 51.9791994, 4.3993162 51.9789318, 4.3989854 51.9788817, 4.3988711 51.9788632, 4.3988663 51.9788701, 4.3988461 51.9788801, 4.3988314 51.9788826, 4.398816 51.97888, 4.3988051 51.9788701, 4.398803 51.9788618, 4.3987994 51.9788547, 4.3987485 51.9788433, 4.3984419 51.9787936, 4.3983625 51.9787887, 4.3983001 51.97879, 4.3982634 51.9787746, 4.3972545 51.9786182, 4.3972365 51.9786204, 4.3972245 51.9786353, 4.3971515 51.9789834, 4.397994 51.9791105, 4.3981188 51.9791242, 4.3982554 51.9791559, 4.3985828 51.9792083))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137594932,"POLYGON ((4.3838895 51.9986202, 4.3839047 51.9985946, 4.3838609 51.9985812, 4.3838865 51.9985303, 4.3819089 51.9979903, 4.3807184 51.9976938, 4.3806792 51.9976972, 4.3806157 51.9977718, 4.3805895 51.9978051, 4.380863 51.9978736, 4.3812221 51.9979243, 4.3813843 51.9979646, 4.3831806 51.9984383, 4.3838837 51.9986274, 4.3838895 51.9986202))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137594942,"POLYGON ((4.3866673 51.9979401, 4.3858583 51.9975504, 4.3857735 51.9976088, 4.3865892 51.9980042, 4.3860074 51.9988786, 4.3830936 51.9981512, 4.3830346 51.9981364, 4.3808408 51.9975887, 4.3814436 51.9966992, 4.3812986 51.9966578, 4.3812114 51.9967731, 4.3809622 51.997117, 4.3806878 51.9975193, 4.3804996 51.9975394, 4.3804831 51.9975685, 4.3804576 51.997605, 4.380559 51.9977079, 4.3805473 51.9977365, 4.3805623 51.9977595, 4.3805836 51.9977644, 4.3806157 51.9977718, 4.3806792 51.9976972, 4.3807184 51.9976938, 4.3819089 51.9979903, 4.3838865 51.9985303, 4.3838609 51.9985812, 4.3839047 51.9985946, 4.3838895 51.9986202, 4.3839054 51.9986286, 4.3839658 51.9986469, 4.3840242 51.9986586, 4.3841285 51.9985968, 4.385079 51.9988409, 4.385892 51.9990543, 4.3860494 51.9990958, 4.386094 51.9991159, 4.3860642 51.9992122, 4.3861404 51.9992233, 4.3862148 51.9992342, 4.3862979 51.999056, 4.3863369 51.9990401, 4.3864893 51.9990577, 4.3865179 51.9990057, 4.3864786 51.9989964, 4.3863274 51.9989603, 4.3863574 51.9988835, 4.386457 51.9986482, 4.3866086 51.9982905, 4.3867061 51.9980418, 4.3867068 51.9980096, 4.3866673 51.9979401))",,,,,bing,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137594968,"POLYGON ((4.3854547 52.0019087, 4.3856324 52.0018358, 4.3858825 52.0012244, 4.3858913 52.0011821, 4.3857953 52.0010706, 4.3854547 52.0019087))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137594993,"POLYGON ((4.3833301 52.0043726, 4.3835286 52.0042226, 4.3837231 52.0040513, 4.3838828 52.0039293, 4.3840302 52.0037994, 4.3841716 52.0036677, 4.3842252 52.0036134, 4.3846423 52.0032178, 4.3847395 52.0030959, 4.3851983 52.0023074, 4.3852957 52.002088, 4.3860395 52.0001968, 4.386256 51.9997012, 4.3862875 51.9996223, 4.386051 51.9995846, 4.3856148 52.0006188, 4.3855472 52.000753, 4.3850312 52.0019565, 4.3848393 52.0024201, 4.38473 52.0026337, 4.3845695 52.0029324, 4.38448 52.0030796, 4.38441 52.0031891, 4.3842897 52.0033364, 4.3841543 52.0034813, 4.3840253 52.0036075, 4.3837578 52.0038749, 4.3835687 52.0040783, 4.3835221 52.004101, 4.3834853 52.0040931, 4.3834612 52.0040718, 4.3834589 52.0040395, 4.3834878 52.0039827, 4.3835799 52.0038526, 4.38393 52.0033314, 4.3839823 52.0032616, 4.3839747 52.0032405, 4.3839532 52.0032254, 4.3837656 52.0031718, 4.3837003 52.0032562, 4.3838139 52.0032887, 4.3836243 52.0035593, 4.3831022 52.0043124, 4.3832013 52.004338, 4.3832767 52.0043548, 4.3833301 52.0043726))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595008,"POLYGON ((4.3854271 52.0029371, 4.3854829 52.002782, 4.3852619 52.0027256, 4.3854726 52.0023712, 4.3855134 52.0023058, 4.3853264 52.0022163, 4.3852356 52.0024021, 4.3849716 52.0028268, 4.3850828 52.002814, 4.3849131 52.0030903, 4.3848304 52.0032113, 4.3847607 52.003298, 4.3844274 52.0036275, 4.3841955 52.0038188, 4.3843234 52.0038716, 4.3844995 52.0036983, 4.3848766 52.0033485, 4.3849737 52.0032535, 4.3853294 52.002906, 4.3854271 52.0029371))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595013,"POLYGON ((4.3850828 52.002814, 4.3849716 52.0028268, 4.3847371 52.0032043, 4.3846486 52.0032839, 4.3842059 52.0037138, 4.3841339 52.0037932, 4.3841955 52.0038188, 4.3844274 52.0036275, 4.3847607 52.003298, 4.3848304 52.0032113, 4.3849131 52.0030903, 4.3850828 52.002814))",,,,,3dShapes,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595019,"POLYGON ((4.3848698 52.0034894, 4.3845821 52.0037617, 4.3846111 52.0037647, 4.3847136 52.0037591, 4.3847969 52.0037483, 4.3848406 52.0037164, 4.3848635 52.0036596, 4.3848746 52.0035723, 4.3848734 52.0035074, 4.3848698 52.0034894))",,,,,,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595035,"POLYGON ((4.3842847 52.0040378, 4.3843191 52.0040634, 4.3844759 52.0042035, 4.3845604 52.0042764, 4.3846184 52.0043013, 4.384683 52.0043019, 4.384748 52.0042797, 4.3847921 52.0042365, 4.3848341 52.0041419, 4.3848864 52.0040095, 4.3848375 52.00399, 4.3848445 52.0039521, 4.3848865 52.0038651, 4.384934 52.0038009, 4.3850209 52.0037693, 4.3850791 52.0036462, 4.3851891 52.0034022, 4.3853096 52.0030932, 4.3853095 52.0030752, 4.3852284 52.0031576, 4.3850243 52.0033421, 4.3848698 52.0034894, 4.3848734 52.0035074, 4.3848746 52.0035723, 4.3848635 52.0036596, 4.3848406 52.0037164, 4.3847969 52.0037483, 4.3847136 52.0037591, 4.3846111 52.0037647, 4.3845821 52.0037617, 4.3842847 52.0040378))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595080,"POLYGON ((4.3839493 52.0057955, 4.3842579 52.0054791, 4.3846095 52.0050841, 4.3847902 52.0048606, 4.3849782 52.0046108, 4.3851688 52.0043178, 4.3853746 52.003974, 4.3854223 52.0038879, 4.3854948 52.0037574, 4.3856695 52.0034094, 4.3857904 52.0031621, 4.3859998 52.0026583, 4.3860902 52.0024501, 4.3862362 52.0020586, 4.3864413 52.0014643, 4.3866401 52.000868, 4.386782 52.0004102, 4.3869835 51.9997406, 4.3870269 51.9995816, 4.3867361 51.9995015, 4.3867157 51.9995405, 4.3867629 51.9995485, 4.3867016 51.9997413, 4.3866167 52.000063, 4.3864234 52.0007029, 4.3863047 52.0010623, 4.3860432 52.0018115, 4.3856612 52.0026871, 4.3854982 52.0030668, 4.3852976 52.0034938, 4.3851002 52.0038857, 4.3848548 52.0043565, 4.3846397 52.0046898, 4.3845086 52.0048803, 4.3843615 52.00508, 4.3841577 52.0053076, 4.3839945 52.0054917, 4.3838549 52.0056235, 4.3836097 52.0058476, 4.383272 52.0061327, 4.3832909 52.0061705, 4.383463 52.0062245, 4.3838997 52.005781, 4.3839493 52.0057955))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595102,"POLYGON ((4.3884216 51.9999391, 4.3883817 51.9999267, 4.3881877 51.9998771, 4.3881804 51.9998847, 4.3880891 51.9998609, 4.3879755 52.000065, 4.3878015 52.0003941, 4.3880261 52.0004609, 4.3878294 52.0008581, 4.3876275 52.0012755, 4.3874642 52.0016056, 4.3872379 52.0020767, 4.3864379 52.0037089, 4.3863655 52.0038468, 4.3863675 52.0038522, 4.3865616 52.003553, 4.3867124 52.0032835, 4.3868844 52.0029695, 4.3870024 52.0027295, 4.387263 52.0022325, 4.3876002 52.0015497, 4.3878939 52.000916, 4.3880183 52.0006749, 4.3881242 52.0004693, 4.3884216 51.9999391))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595160,"POLYGON ((4.3880261 52.0004609, 4.3878015 52.0003941, 4.3875668 52.0008604, 4.3874456 52.0010852, 4.3873667 52.0012314, 4.3872717 52.0014346, 4.3864528 52.0031119, 4.3861943 52.0036602, 4.3860154 52.0039843, 4.3858598 52.0042467, 4.3857513 52.0044222, 4.3856124 52.0046365, 4.3854931 52.0048127, 4.3853724 52.0049802, 4.3850871 52.0053205, 4.3848074 52.0056234, 4.3843081 52.0061189, 4.383835 52.0065342, 4.383971 52.0065618, 4.3840162 52.0065554, 4.384006 52.0064938, 4.384115 52.0064967, 4.3847276 52.0059174, 4.384933 52.0057276, 4.3852779 52.0053836, 4.3855713 52.00506, 4.3856451 52.0049598, 4.3857332 52.0048257, 4.3859699 52.0044533, 4.3861333 52.0041541, 4.3862851 52.0039135, 4.3864379 52.0037089, 4.3872379 52.0020767, 4.3874642 52.0016056, 4.3876275 52.0012755, 4.3878294 52.0008581, 4.3880261 52.0004609))",,,,,3dShapes,,,,,,,,,,,,deciduous,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595171,"POLYGON ((4.3838494 52.0079259, 4.3837367 52.0080716, 4.383497 52.0084024, 4.3834907 52.0084363, 4.3837443 52.0084999, 4.3837544 52.008474, 4.3837414 52.0084583, 4.3836831 52.0084409, 4.3836137 52.0084203, 4.3835892 52.0084069, 4.3835861 52.0083894, 4.383897 52.0079654, 4.3839011 52.007939, 4.3838494 52.0079259))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595174,"POLYGON ((4.3831438 52.008314, 4.382941 52.0085873, 4.3829405 52.0086064, 4.3835575 52.0087683, 4.3837443 52.0084999, 4.3834907 52.0084363, 4.383497 52.0084024, 4.3831438 52.008314))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595177,"POLYGON ((4.3825593 52.0081556, 4.383089 52.0083001, 4.3831438 52.008314, 4.383497 52.0084024, 4.3837367 52.0080716, 4.3838494 52.0079259, 4.3830833 52.0077295, 4.3830571 52.0077296, 4.3829137 52.007846, 4.3825593 52.0081556))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595181,"POLYGON ((4.3826495 52.0089705, 4.3832969 52.0091424, 4.3835173 52.008826, 4.3828968 52.0086653, 4.3826495 52.0089705))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595183,"POLYGON ((4.3829405 52.0086064, 4.382941 52.0085873, 4.3831438 52.008314, 4.383089 52.0083001, 4.3825593 52.0081556, 4.3821832 52.0084802, 4.3818567 52.0087533, 4.3820728 52.0088124, 4.3826495 52.0089705, 4.3828968 52.0086653, 4.3829405 52.0086064))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595211,"POLYGON ((4.3841375 52.0093817, 4.3840258 52.0094985, 4.3837882 52.0097566, 4.3833415 52.0096002, 4.3832839 52.0096531, 4.3831748 52.0097696, 4.3829771 52.0099862, 4.3828919 52.0100798, 4.3826505 52.0100011, 4.3822478 52.0104378, 4.3820289 52.010675, 4.3819472 52.0107633, 4.3825066 52.0106476, 4.3824629 52.0106332, 4.3824451 52.0106162, 4.3825568 52.0105031, 4.3825783 52.010492, 4.3826686 52.0105209, 4.3834809 52.0108009, 4.3835078 52.0108163, 4.3834347 52.0108963, 4.3835742 52.0109396, 4.3836794 52.0108236, 4.3837562 52.0108316, 4.3837787 52.0108065, 4.3836668 52.010769, 4.3833916 52.0106773, 4.3829267 52.0105155, 4.3824856 52.010364, 4.3826862 52.010114, 4.3829502 52.0101975, 4.3833488 52.009761, 4.3833894 52.0097565, 4.3834776 52.0097792, 4.3837818 52.0098804, 4.3838299 52.009876, 4.3838682 52.0098623, 4.3838941 52.0098375, 4.3840758 52.0096436, 4.3848933 52.0087564, 4.385519 52.0080725, 4.3855873 52.0080716, 4.3857886 52.0081343, 4.3862264 52.0082568, 4.3868944 52.0084555, 4.3872104 52.0085402, 4.387194 52.0085901, 4.3871154 52.0087113, 4.3870227 52.0088934, 4.3869857 52.0089588, 4.3867446 52.0092702, 4.3865888 52.0094408, 4.3864272 52.0095917, 4.3863752 52.0096525, 4.3863207 52.0097051, 4.3862359 52.0097637, 4.3861944 52.0098088, 4.3861755 52.0098586, 4.3861767 52.0099179, 4.3862136 52.0099699, 4.3862139 52.0100098, 4.3861722 52.0100656, 4.386128 52.010117, 4.386117 52.0101542, 4.3861289 52.0101872, 4.3861985 52.010247, 4.386246 52.0102741, 4.3862815 52.0102837, 4.3863411 52.0101879, 4.386324 52.0101858, 4.3862839 52.0101697, 4.3862666 52.0101462, 4.3862749 52.0101165, 4.3863432 52.0100061, 4.3863565 52.0099782, 4.3863545 52.0099531, 4.38633 52.009917, 4.3863206 52.0098854, 4.3863314 52.009853, 4.3863704 52.0098064, 4.3864171 52.0097582, 4.3864582 52.0097321, 4.3864997 52.009687, 4.3865649 52.0096047, 4.386666 52.0095024, 4.386758 52.0094055, 4.3868491 52.0092922, 4.3869512 52.0091445, 4.3873115 52.008609, 4.3873431 52.0085517, 4.3873478 52.0085102, 4.3873304 52.0084929, 4.3872701 52.0084736, 4.3858446 52.0080651, 4.3855866 52.0079983, 4.3856026 52.0079799, 4.3855301 52.0079723, 4.3854447 52.0079589, 4.38516 52.0082756, 4.3849676 52.0084776, 4.3847628 52.0087017, 4.3847116 52.0087577, 4.384572 52.008911, 4.3843449 52.0091546, 4.3841783 52.0093388, 4.3841375 52.0093817))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595241,"POLYGON ((4.3861566 52.0104846, 4.3861968 52.0104201, 4.3860659 52.010385, 4.3860408 52.0104373, 4.3859969 52.0104776, 4.3859638 52.0104897, 4.3859502 52.0104972, 4.3859305 52.0105082, 4.3856332 52.0109394, 4.3853714 52.0113248, 4.3853482 52.0113435, 4.3852714 52.0113231, 4.3840371 52.0109076, 4.3839454 52.0108765, 4.3838829 52.0108728, 4.3838659 52.0108704, 4.3838488 52.0108897, 4.3838802 52.0109079, 4.3838331 52.0109718, 4.3838005 52.0110095, 4.3839792 52.0110649, 4.3840405 52.010993, 4.384689 52.0112126, 4.3853391 52.0114276, 4.3853994 52.0114394, 4.385451 52.0114342, 4.3854789 52.0114083, 4.3855933 52.0112439, 4.3857786 52.0109516, 4.3860796 52.0105087, 4.3861227 52.010481, 4.3861566 52.0104846))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595250,"POLYGON ((4.3850453 52.0115361, 4.3847928 52.0116983, 4.3847273 52.0117559, 4.3852625 52.0119295, 4.3853709 52.0119622, 4.3854224 52.0119666, 4.3854893 52.0119615, 4.3855657 52.0119358, 4.3856009 52.0119136, 4.3856317 52.0118945, 4.3857381 52.0117493, 4.3859754 52.0113051, 4.3860629 52.0111137, 4.3864414 52.0105406, 4.3864721 52.0104942, 4.3863858 52.0104705, 4.3861968 52.0104201, 4.3861566 52.0104846, 4.3861832 52.0104871, 4.3862162 52.0105042, 4.3857488 52.0112002, 4.3855228 52.01155, 4.3854699 52.0116077, 4.3854238 52.0116334, 4.3853693 52.0116349, 4.3853329 52.0116327, 4.3850453 52.0115361))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595270,"POLYGON ((4.3866195 52.0111624, 4.386599 52.0111563, 4.3865809 52.0111214, 4.3865729 52.0109772, 4.3865925 52.0109403, 4.3866425 52.0108896, 4.3867077 52.0108342, 4.3867618 52.0107698, 4.3868047 52.0107053, 4.3868206 52.0106658, 4.3868716 52.0105758, 4.3869176 52.0105307, 4.3868976 52.0105249, 4.3868655 52.0105423, 4.3868035 52.0106289, 4.3867191 52.0107742, 4.386629 52.0108518, 4.3865591 52.0108959, 4.386516 52.0109284, 4.3864541 52.0110107, 4.3858692 52.0118735, 4.3858986 52.0118608, 4.3859483 52.0118326, 4.3860487 52.011768, 4.3861665 52.011708, 4.386217 52.0116955, 4.3862341 52.0116912, 4.3862765 52.0116893, 4.3863293 52.0116962, 4.38635 52.0117183, 4.3863488 52.0117728, 4.3862739 52.011964, 4.3862692 52.0119832, 4.3863322 52.0119561, 4.3864395 52.0119462, 4.386579 52.0119429, 4.386748 52.0119528, 4.386866 52.0119148, 4.3868982 52.0118571, 4.3868955 52.0117762, 4.3868687 52.0116903, 4.3868767 52.0116408, 4.3869545 52.0116078, 4.3870403 52.0115929, 4.3871101 52.0116276, 4.3871626 52.011662, 4.3871738 52.0116065, 4.3871862 52.0115237, 4.3872078 52.0115065, 4.3874024 52.0114882, 4.387445 52.0114846, 4.3874942 52.0113345, 4.3875122 52.0113217, 4.3875404 52.0113219, 4.387842 52.0114203, 4.3878672 52.0113885, 4.3879325 52.0113208, 4.387997 52.01128, 4.3880891 52.0112513, 4.3873872 52.0110203, 4.3872533 52.0111934, 4.387249 52.0111989, 4.3867227 52.0111782, 4.3866475 52.0111705, 4.3866195 52.0111624))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595280,"POLYGON ((4.3862692 52.0119832, 4.3862739 52.011964, 4.3863488 52.0117728, 4.38635 52.0117183, 4.3863293 52.0116962, 4.3862765 52.0116893, 4.3862341 52.0116912, 4.386217 52.0116955, 4.3861665 52.011708, 4.3860487 52.011768, 4.3859483 52.0118326, 4.3858986 52.0118608, 4.3858692 52.0118735, 4.3858038 52.0120177, 4.386046 52.0120624, 4.3862546 52.0121234, 4.3862525 52.0120687, 4.3862142 52.0120469, 4.3862437 52.0119941, 4.3862692 52.0119832))",,,,,3dShapes,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595297,"POLYGON ((4.3860122 52.0121384, 4.3860019 52.0121308, 4.3859304 52.0121164, 4.3858586 52.0121158, 4.385768 52.0121487, 4.3857467 52.0121755, 4.385714 52.0121912, 4.3856911 52.0122089, 4.3857168 52.0122307, 4.3857698 52.0122317, 4.385867 52.0122439, 4.3859459 52.0122359, 4.3859957 52.0122012, 4.3860246 52.0121764, 4.3860318 52.0121534, 4.3860122 52.0121384))",,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595315,"POLYGON ((4.3893535 52.0129162, 4.3892699 52.0128807, 4.3892057 52.0128557, 4.3890907 52.0128323, 4.3889562 52.0128, 4.3888611 52.012773, 4.3881412 52.0125419, 4.3880963 52.0125345, 4.3880371 52.0125357, 4.3879861 52.0125527, 4.387811 52.0126338, 4.387697 52.0126567, 4.3875092 52.0126402, 4.3874593 52.0126128, 4.3872448 52.0125028, 4.3868833 52.012363, 4.3866037 52.0122808, 4.3861727 52.0121575, 4.3860295 52.012113, 4.3860122 52.0121384, 4.3860318 52.0121534, 4.3860246 52.0121764, 4.3859957 52.0122012, 4.3859459 52.0122359, 4.3859553 52.0122735, 4.3860721 52.0122542, 4.3864792 52.0123896, 4.3868894 52.0125255, 4.3872861 52.0126793, 4.3874543 52.0127639, 4.3874737 52.0128691, 4.3874864 52.0129003, 4.387473 52.0129498, 4.3873361 52.0131018, 4.3872543 52.0132174, 4.3873416 52.0132329, 4.3873738 52.0132874, 4.3873255 52.0133634, 4.3872663 52.0133899, 4.3872982 52.0134317, 4.3873532 52.0134572, 4.3876639 52.0134761, 4.3876973 52.013458, 4.3876876 52.0134062, 4.3876812 52.0133407, 4.3876857 52.0132602, 4.3877504 52.0131994, 4.3878642 52.0131405, 4.388 52.0130975, 4.3880958 52.0130829, 4.3882393 52.0130858, 4.3883536 52.0130941, 4.3885015 52.013081, 4.3886 52.0130521, 4.3887226 52.0129752, 4.3888796 52.0128651, 4.3890344 52.0128541, 4.3891264 52.0128789, 4.3891905 52.0128966, 4.389282 52.0129345, 4.3893825 52.0129867, 4.3894738 52.0130302, 4.3895842 52.0130452, 4.3896307 52.0130256, 4.3895436 52.0129839, 4.3894654 52.0129537, 4.3893535 52.0129162))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595328,"POLYGON ((4.3871544 52.0121788, 4.3871719 52.0121668, 4.3872045 52.0121255, 4.3872368 52.0121061, 4.3872582 52.0120976, 4.3872722 52.0121045, 4.387331 52.0121595, 4.3873731 52.0121728, 4.3874112 52.0121731, 4.3873118 52.0120683, 4.3872697 52.012032, 4.3872955 52.0120064, 4.3873437 52.0117809, 4.3872955 52.0117613, 4.3872435 52.0119646, 4.3872212 52.0120144, 4.3871852 52.0120448, 4.3871062 52.0120986, 4.3870343 52.0121589, 4.3869727 52.0122303, 4.3869246 52.0123063, 4.3869512 52.0123158, 4.3869828 52.0123267, 4.3870283 52.0122701, 4.3870527 52.0122498, 4.3870751 52.0122312, 4.3871544 52.0121788))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137595331,"POLYGON ((4.3874112 52.0121731, 4.3873731 52.0121728, 4.387331 52.0121595, 4.3872722 52.0121045, 4.3872582 52.0120976, 4.3872368 52.0121061, 4.3872045 52.0121255, 4.3871719 52.0121668, 4.3871544 52.0121788, 4.3870751 52.0122312, 4.3870527 52.0122498, 4.3870283 52.0122701, 4.3869828 52.0123267, 4.3870933 52.0123662, 4.3872763 52.0124391, 4.3874226 52.0125029, 4.3876052 52.0125927, 4.3876215 52.0126041, 4.3876849 52.0126119, 4.3877384 52.0126087, 4.3878009 52.0125831, 4.3879745 52.0125012, 4.388031 52.0124929, 4.38811 52.0124886, 4.3881113 52.0124231, 4.3880726 52.0123882, 4.3880763 52.0123501, 4.3880942 52.012305, 4.3883519 52.0119889, 4.3883654 52.01195, 4.3883405 52.0119256, 4.3882959 52.0119129, 4.3882459 52.0119057, 4.3881836 52.0118965, 4.3881023 52.0118921, 4.3879894 52.0118895, 4.3878991 52.0119008, 4.3878252 52.0119263, 4.3877516 52.0119448, 4.387687 52.0119409, 4.3876789 52.0119374, 4.3876563 52.0119285, 4.3876092 52.0118916, 4.3876061 52.0118846, 4.3875931 52.0118566, 4.3875859 52.0118211, 4.387547 52.0118045, 4.3873437 52.0117809, 4.3872955 52.0120064, 4.3872697 52.012032, 4.3873118 52.0120683, 4.3874112 52.0121731))",,,,,3dShapes,,,,,,,,,,,,,broadleaved,,,,,,,,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
